 Jurisdiccion ; Sexo ; Edad(q) ; Poblacion;Fecha
62;2;65;18089;2039
62;2;70;14128;2039
62;2;75;11248;2039
62;2;80;7701;2039
62;2;85;4496;2039
62;2;90;2062;2039
62;2;95;553;2039
62;2;100;115;2039
66;2;0;42123;2039
66;2;5;40368;2039
66;2;10;39033;2039
66;2;15;46111;2039
66;2;20;63295;2039
66;2;25;65781;2039
66;2;30;62059;2039
66;2;35;64662;2039
66;2;40;65292;2039
66;2;45;61676;2039
66;2;50;51322;2039
66;2;55;46407;2039
66;2;60;39715;2039
66;2;65;30181;2039
66;2;70;22600;2039
66;2;75;16428;2039
66;2;80;10250;2039
66;2;85;5732;2039
66;2;90;2270;2039
66;2;95;576;2039
66;2;100;108;2039
70;2;0;24598;2039
70;2;5;23450;2039
70;2;10;22802;2039
70;2;15;27028;2039
70;2;20;35372;2039
70;2;25;36879;2039
70;2;30;36631;2039
70;2;35;34858;2039
70;2;40;34578;2039
70;2;45;34773;2039
70;2;50;28032;2039
70;2;55;26171;2039
70;2;60;24622;2039
70;2;65;18970;2039
70;2;70;13433;2039
70;2;75;9962;2039
70;2;80;6691;2039
70;2;85;3967;2039
70;2;90;1698;2039
70;2;95;423;2039
70;2;100;66;2039
74;2;0;14601;2039
74;2;5;13913;2039
74;2;10;13320;2039
74;2;15;15193;2039
74;2;20;20173;2039
74;2;25;22311;2039
74;2;30;23538;2039
74;2;35;23463;2039
74;2;40;22811;2039
74;2;45;21114;2039
74;2;50;18934;2039
74;2;55;18374;2039
74;2;60;16516;2039
74;2;65;12788;2039
74;2;70;10026;2039
74;2;75;7459;2039
74;2;80;4871;2039
74;2;85;2678;2039
74;2;90;1069;2039
74;2;95;250;2039
74;2;100;42;2039
78;2;0;8016;2039
78;2;5;6940;2039
78;2;10;6659;2039
78;2;15;8994;2039
78;2;20;14841;2039
78;2;25;15042;2039
78;2;30;12781;2039
78;2;35;10065;2039
78;2;40;11381;2039
78;2;45;13741;2039
78;2;50;14065;2039
78;2;55;14126;2039
78;2;60;11671;2039
78;2;65;7983;2039
78;2;70;5607;2039
78;2;75;4242;2039
78;2;80;2532;2039
78;2;85;1209;2039
78;2;90;453;2039
78;2;95;111;2039
78;2;100;24;2039
82;2;0;90273;2039
82;2;5;87947;2039
82;2;10;88326;2039
82;2;15;103065;2039
82;2;20;136787;2039
82;2;25;139842;2039
82;2;30;132597;2039
82;2;35;133202;2039
82;2;40;136054;2039
82;2;45;143599;2039
82;2;50;133256;2039
82;2;55;128053;2039
82;2;60;114876;2039
82;2;65;83443;2039
82;2;70;65151;2039
82;2;75;51560;2039
82;2;80;34176;2039
82;2;85;19283;2039
82;2;90;8103;2039
82;2;95;2130;2039
82;2;100;487;2039
86;2;0;29333;2039
86;2;5;27998;2039
86;2;10;27609;2039
86;2;15;33005;2039
86;2;20;44212;2039
86;2;25;42403;2039
86;2;30;44501;2039
86;2;35;47224;2039
86;2;40;45946;2039
86;2;45;43742;2039
86;2;50;36973;2039
86;2;55;33787;2039
86;2;60;29607;2039
86;2;65;21257;2039
86;2;70;15541;2039
86;2;75;11374;2039
86;2;80;7511;2039
86;2;85;4118;2039
86;2;90;1592;2039
86;2;95;362;2039
86;2;100;52;2039
90;2;0;47221;2039
90;2;5;44757;2039
90;2;10;43890;2039
90;2;15;52097;2039
90;2;20;70761;2039
90;2;25;73700;2039
90;2;30;70226;2039
90;2;35;74136;2039
90;2;40;74179;2039
90;2;45;71736;2039
90;2;50;60102;2039
90;2;55;56626;2039
90;2;60;54464;2039
90;2;65;36429;2039
90;2;70;27097;2039
90;2;75;20696;2039
90;2;80;14370;2039
90;2;85;8432;2039
90;2;90;3194;2039
90;2;95;664;2039
90;2;100;135;2039
94;2;0;4773;2039
94;2;5;4097;2039
94;2;10;3614;2039
94;2;15;4603;2039
94;2;20;7594;2039
94;2;25;7809;2039
94;2;30;7277;2039
94;2;35;6077;2039
94;2;40;7160;2039
94;2;45;8792;2039
94;2;50;8356;2039
94;2;55;6982;2039
94;2;60;5851;2039
94;2;65;4064;2039
94;2;70;3171;2039
94;2;75;2866;2039
94;2;80;1615;2039
94;2;85;640;2039
94;2;90;203;2039
94;2;95;44;2039
94;2;100;7;2039
2;2;0;66524;2040
2;2;5;59950;2040
2;2;10;52530;2040
2;2;15;61266;2040
2;2;20;92329;2040
2;2;25;108224;2040
2;2;30;101642;2040
2;2;35;93980;2040
2;2;40;101521;2040
2;2;45;105919;2040
2;2;50;99800;2040
2;2;55;93047;2040
2;2;60;81778;2040
2;2;65;70857;2040
2;2;70;59042;2040
2;2;75;48025;2040
2;2;80;36194;2040
2;2;85;23430;2040
2;2;90;13020;2040
2;2;95;4343;2040
2;2;100;771;2040
6;2;0;452042;2040
6;2;5;417969;2040
6;2;10;392141;2040
6;2;15;441244;2040
6;2;20;642451;2040
6;2;25;760075;2040
6;2;30;723496;2040
6;2;35;671019;2040
6;2;40;620674;2040
6;2;45;589196;2040
6;2;50;599048;2040
6;2;55;555193;2040
6;2;60;558046;2040
6;2;65;449424;2040
6;2;70;336974;2040
6;2;75;246402;2040
6;2;80;163858;2040
6;2;85;89759;2040
6;2;90;39114;2040
6;2;95;10399;2040
6;2;100;1968;2040
10;2;0;11249;2040
10;2;5;10939;2040
10;2;10;10558;2040
10;2;15;11449;2040
10;2;20;15663;2040
10;2;25;16572;2040
10;2;30;17218;2040
10;2;35;18567;2040
10;2;40;19787;2040
10;2;45;18521;2040
10;2;50;16202;2040
10;2;55;14770;2040
10;2;60;14127;2040
10;2;65;10957;2040
10;2;70;7924;2040
10;2;75;5874;2040
10;2;80;4197;2040
10;2;85;2502;2040
10;2;90;1134;2040
10;2;95;299;2040
10;2;100;51;2040
14;2;0;102816;2040
14;2;5;97817;2040
14;2;10;94763;2040
14;2;15;108677;2040
14;2;20;147719;2040
14;2;25;159794;2040
14;2;30;155788;2040
14;2;35;153080;2040
14;2;40;152016;2040
14;2;45;151682;2040
14;2;50;139810;2040
14;2;55;131387;2040
14;2;60;129043;2040
